 0.1001002    2.34213170E-12
 0.1003746    2.51863396E-12
 0.1005336    2.62459499E-12
 0.1006926    2.73551451E-12
 0.1006946    2.73694175E-12
 0.1006996    2.74053523E-12
 0.1007096    2.74747369E-12
 0.1007296    2.76136167E-12
 0.1007496    2.77531340E-12
 0.1007696    2.78927662E-12
 0.1007896    2.80332441E-12
 0.1008096    2.81743335E-12
 0.1008296    2.83160062E-12
 0.1008496    2.84586265E-12
 0.1008555    2.85005353E-12
 0.1008673    2.85849556E-12
 0.1008909    2.87545508E-12
 0.1009380    2.90972888E-12
 0.1010165    2.96740822E-12
 0.1011734    3.08288985E-12
 0.1011775    3.08586143E-12
 0.1011857    3.09182909E-12
 0.1012021    3.10371932E-12
 0.1012348    3.12751756E-12
 0.1013004    3.17495726E-12
 0.1013385    3.20237218E-12
 0.1014148    3.25614405E-12
 0.1014994    3.31454634E-12
 0.1016604    3.40990647E-12
 0.1017409    3.44920078E-12
 0.1018214    3.47853972E-12
 0.1019019    3.49380963E-12
 0.1019824    3.48892443E-12
 0.1020629    3.45646125E-12
 0.1021434    3.39129072E-12
 0.1021484    3.38649616E-12
 0.1021584    3.37447778E-12
 0.1021784    3.34956932E-12
 0.1021984    3.32461944E-12
 0.1022184    3.29285340E-12
 0.1022384    3.26122874E-12
 0.1022584    3.22584689E-12
 0.1022784    3.18630539E-12
 0.1022984    3.14738123E-12
 0.1023043    3.13324605E-12
 0.1023161    3.10380953E-12
 0.1023397    3.04624034E-12
 0.1023633    2.97692274E-12
 0.1023868    2.90364239E-12
 0.1024104    2.81659700E-12
 0.1024340    2.71731791E-12
 0.1024497    2.65041027E-12
 0.1024653    2.57020815E-12
 0.1024966    2.40945089E-12
 0.1025056    2.36100332E-12
 0.1025237    2.26440112E-12
 0.1025292    2.23794247E-12
 0.1025347    2.21552876E-12
 0.1025403    2.19987592E-12
 0.1025458    2.19128014E-12
 0.1025508    2.18970827E-12
 0.1025558    2.19143367E-12
 0.1025609    2.19389719E-12
 0.1025659    2.19635031E-12
 0.1025684    2.19756179E-12
 0.1025709    2.19878911E-12
 0.1025716    2.19913085E-12
 0.1025720    2.19932688E-12
 0.1025722    2.19943074E-12
 0.1025728    2.19972326E-12
 0.1025735    2.20006522E-12
 0.1025760    2.20128885E-12
 0.1025785    2.20251942E-12
 0.1025835    2.20497340E-12
 0.1025885    2.20742803E-12
 0.1025985    2.21502460E-12
 0.1025986    2.21516230E-12
 0.1026036    2.22551578E-12
 0.1026086    2.24231636E-12
 0.1026136    2.26570759E-12
 0.1026186    2.29268384E-12
 0.1026236    2.32339517E-12
 0.1026286    2.35641780E-12
 0.1026336    2.38899308E-12
 0.1026386    2.42290996E-12
 0.1026389    2.42468849E-12
 0.1026439    2.45774408E-12
 0.1026489    2.49061318E-12
 0.1026539    2.52331619E-12
 0.1026589    2.55537540E-12
 0.1026639    2.58747320E-12
 0.1026689    2.61973451E-12
 0.1026739    2.65142899E-12
 0.1026789    2.68266182E-12
 0.1026791    2.68364324E-12
 0.1026841    2.71437235E-12
 0.1026891    2.74589206E-12
 0.1026941    2.77790312E-12
 0.1026991    2.81005037E-12
 0.1027041    2.83891096E-12
 0.1027091    2.86675653E-12
 0.1027141    2.89436856E-12
